transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,month,weekday,year
T2515,U011,2024-03-09,Expense,Entrtnmnt,8617.0,bank transfer,Kolkata,Doctor consultation,3,Saturday,2024
T6975,U047,2024-12-16,Expense,Travel,1405.0,Bank Transfr,Pune,!!!,12,Monday,2024
T8801,U137,2023-02-25,Income,Bonus,58338.0,upi,CHENNAI,Movie tickets,2,Saturday,2023
T12254,U147,2024-07-30,Expense,Utility,6722.0,,jaipur,,7,Tuesday,2024
T12228,U145,2024-05-13,Income,Freelance,52361.0,CASH,JAIPUR,asdfgh,5,Monday,2024
T12018,U075,2023-04-06,Expense,TRAVEL,503.0,Card,chennai,...,4,Thursday,2023
T7158,U041,2021-07-17,Expense,Foodd,2467.0,Bank Transfer,pune,Coffee,7,Saturday,2021
T0461,U028,2021-12-07,Expense,Entertainment,9695.0,Cash,Mumbai,Uber ride,12,Tuesday,2021
T0530,U026,2021-08-01,Expense,Food,4512.0,Csh,chennai,Gym membership,8,Sunday,2021
T4885,U131,2022-05-18,Expense,TRAVEL,7769.0,card,chennai,misc,5,Wednesday,2022
T1240,U035,2021-07-01,Expense,food,3815.0,UPI,Kolkata,Internet bill,7,Thursday,2021
T10460,U054,2023-05-11,Expense,RENT,5030.0,UPi,AHM,Uber ride,5,Thursday,2023
T12754,U055,2021-06-04,Expense,RENT,8246.0,Bank Transfer,PUNE,asdfgh,6,Friday,2021
T8971,U091,2021-03-09,Expense,Educaton,8853.0,CASH,AHMEDABAD,Grocery shopping,3,Tuesday,2021
T13553,U069,2022-11-06,Expense,savings,7176.0,csh,delhi,Movie tickets,11,Sunday,2022
T0791,U054,2024-09-05,Expense,Others,4231.0,bank transfer,Hyderabad,...,9,Thursday,2024
T0141,U033,2021-09-29,Expense,EDU,9560.0,Cash,kolkata,misc,9,Wednesday,2021
T4893,U066,2021-12-29,Income,Salary,73476.0,csh,Ahmedabad,,12,Wednesday,2021
T13407,U074,2023-09-08,Expense,Entertain,7877.0,CARD,Delhi,Petrol,9,Friday,2023
T3480,U067,2023-11-25,Income,Others,72320.0,Cash,PUN,...,11,Saturday,2023
T3830,U015,2022-06-22,Expense,Foodd,1506.0,bank transfer,lucknow,Coffee,6,Wednesday,2022
T9545,U042,2023-05-02,Expense,Foods,786.0,Bank Transfr,lucknow,Books,5,Tuesday,2023
T11461,U070,2022-04-24,Expense,TRAVEL,3370.0,CARD,Kolkata,Train ticket,4,Sunday,2022
T13456,U122,2023-08-05,Expense,food,7457.0,card,,Lunch,8,Saturday,2023
T10642,U064,2022-10-13,Expense,Foodd,1739.0,card,LUCKNOW,,10,Thursday,2022
T6376,U069,2021-05-22,Expense,Utilties,8255.0,Bank Transfer,ahmedabad,Electricity bill,5,Saturday,2021
T9916,U107,2023-02-26,Expense,food,8521.0,Cash,chennai,Medicine,2,Sunday,2023
T13502,U092,2023-09-15,Expense,EDU,8419.0,BankTransfer,AHMEDABAD,,9,Friday,2023
T4830,U135,2023-04-02,Expense,Rentt,25762.0,Cash,Delhi,ATM withdrawal,4,Sunday,2023
T10165,U087,2022-02-06,Expense,Foodd,1996.0,Upi,AHM,EMI payment,2,Sunday,2022
T9434,U135,2023-08-31,Expense,Rentt,14941.0,Crd,jaipur,Uber ride,8,Thursday,2023
T4086,U099,2023-03-16,Expense,Fod,9065.0,CASH,BANGALORE,Movie tickets,3,Thursday,2023
T9454,U013,2022-09-03,Income,uncategorized,29767.0,Bank_Transfer,JAIPUR,Medicine,9,Saturday,2022
T1020,U058,2022-12-23,Income,Investment,24338.0,CARD,Kolkata,Internet bill,12,Friday,2022
T13264,U069,2023-12-26,Income,Salary,47277.0,UPI,MUMBAI,Medicine,12,Tuesday,2023
T10291,U016,2022-12-18,Income,Investment,45417.0,Crd,jaipur,Petrol,12,Sunday,2022
T5441,U131,2022-03-26,Expense,FOOD,2783.0,bank transfer,LUCKNOW,ATM withdrawal,3,Saturday,2022
T0625,U054,2023-08-16,Income,Freelance,52335.0,Csh,HYDERABAD,Grocery shopping,8,Wednesday,2023
T13187,U067,2021-07-05,Expense,food,1883.0,CASH,,Books,7,Monday,2021
T13341,U089,2023-05-21,Expense,Entrtnmnt,9028.0,CARD,PUN,Gym membership,5,Sunday,2023
T8915,U003,2021-06-23,Expense,food,8374.0,cash,CHE,Coffee,6,Wednesday,2021
T6334,U072,2023-07-27,Expense,Rent,28885.0,Card,MUM,Electricity bill,7,Thursday,2023
T1788,U007,2021-07-21,Expense,health,6696.0,CRD,Kolkata,Grocery shopping,7,Wednesday,2021
T2766,U049,2024-06-23,Income,Freelance,54359.0,UPI,JAI,misc,6,Sunday,2024
T7117,U130,2022-08-28,Income,Others,54209.0,cash,Pune,Electricity bill,8,Sunday,2022
T0024,U051,2021-04-05,Expense,Travel,9531.0,card,Mumbai,Movie tickets,4,Monday,2021
T2302,U021,2021-03-24,Expense,Travel,4450.0,BankTransfer,CHENNAI,Shopping,3,Wednesday,2021
T5586,U067,2023-01-17,Expense,Fod,1624.0,Csh,bangalore,Movie tickets,1,Tuesday,2023
T10631,U072,2022-01-28,Expense,Rentt,38464.0,CASH,Lucknow,Doctor consultation,1,Friday,2022
T9374,U120,2022-03-09,Expense,Foods,982.0,Bank Transfer,BANGALORE,asdfgh,3,Wednesday,2022
T12231,U123,2021-01-01,Expense,Food,3346.0,bank transfer,Mumbai,Doctor consultation,1,Friday,2021
T12089,U086,2021-02-15,Expense,Utlities,5120.0,Crd,,Movie tickets,2,Monday,2021
T0265,U094,2022-05-27,Expense,Travl,3662.0,CARD,Lucknow,Movie tickets,5,Friday,2022
T4319,U073,2023-11-24,Expense,Utilties,6555.0,csh,CHE,EMI payment,11,Friday,2023
T11373,U042,2024-02-23,Income,Investment,36907.0,UPI,Chennai,asdfgh,2,Friday,2024
T1293,U062,2022-03-10,Expense,Education,133.0,UPi,bangalore,Train ticket,3,Thursday,2022
T11797,U123,2022-05-11,Expense,FOOD,3168.0,Bank Transfer,lucknow,Medicine,5,Wednesday,2022
T3254,U001,2022-02-12,Expense,EDU,5881.0,Upi,BANGALORE,asdfgh,2,Saturday,2022
T10200,U024,2024-02-15,Expense,Entrtnmnt,5181.0,bank transfer,MUMBAI,...,2,Thursday,2024
T1178,U035,2021-01-24,Income,Salary,40425.0,BankTransfer,DELHI,Coffee,1,Sunday,2021
T11036,U024,2021-02-26,Expense,RENT,7691.0,cash,jaipur,,2,Friday,2021
T4677,U111,2021-12-03,Expense,education,7215.0,Card,pune,asdfgh,12,Friday,2021
T8655,U095,2023-01-19,Expense,Utlities,8353.0,Bank Transfer,mumbai,,1,Thursday,2023
T5691,U126,2023-08-31,Expense,Fod,5765.0,Upi,chennai,,8,Thursday,2023
T0067,U117,2023-01-28,Expense,Fod,961.0,,Ahmedabad,...,1,Saturday,2023
T0657,U065,2024-05-16,Expense,Entertain,5009.0,UPi,BAN,,5,Thursday,2024
T5068,U089,2023-11-29,Income,Bonus,58231.0,Csh,AHM,Doctor consultation,11,Wednesday,2023
T12646,U110,2023-03-30,Expense,Food,4044.0,Card,Hyderabad,Uber ride,3,Thursday,2023
T6093,U091,2021-10-05,Expense,entertainment,9586.0,CARD,delhi,Train ticket,10,Tuesday,2021
T1031,U065,2021-08-19,Expense,Health,7415.0,UPI,Jaipur,Medicine,8,Thursday,2021
T10594,U108,2024-02-07,Expense,savings,7837.0,Bank_Transfer,AHMEDABAD,Petrol,2,Wednesday,2024
T12480,U011,2022-10-07,Expense,RENT,5720.0,CARD,,test,10,Friday,2022
T7574,U048,2023-07-17,Income,Investment,53714.0,CRD,Kolkata,,7,Monday,2023
T2038,U053,2021-03-17,Expense,health,8658.0,cash,AHMEDABAD,xyz123,3,Wednesday,2021
T0543,U136,2024-08-13,Expense,utilities,4600.0,UPi,pune,EMI payment,8,Tuesday,2024
T12896,U062,2024-05-13,Expense,TRAVEL,6358.0,BankTransfer,PUNE,Online course,5,Monday,2024
T4454,U001,2021-10-26,Expense,Entertainment,9484.0,cash,MUM,,10,Tuesday,2021
T10889,U037,2022-05-18,Expense,Entertainment,8111.0,UPi,,Fixed deposit,5,Wednesday,2022
T4481,U126,2024-09-14,Expense,Food,2575.0,Bank_Transfer,PUN,EMI payment,9,Saturday,2024
T11734,U079,2024-02-28,Expense,RENT,-1000.0,Upi,,,2,Wednesday,2024
T3242,U127,2021-01-30,Expense,Saving,3444.0,Bank Transfr,DELHI,Shopping,1,Saturday,2021
T9112,U091,2023-12-22,Expense,Traval,8715.0,cash,BANGALORE,...,12,Friday,2023
T5203,U008,2021-09-03,Expense,Foodd,1222.0,Card,JAIPUR,,9,Friday,2021
T2842,U021,2023-10-05,Income,uncategorized,62035.0,Bank Transfr,jaipur,,10,Thursday,2023
T8646,U075,2023-11-20,Income,Bonus,74161.0,Csh,PUN,Restaurant dinner,11,Monday,2023
T4948,U107,2023-03-13,Expense,Misc,1037.0,BankTransfer,LUC,ATM withdrawal,3,Monday,2023
T13741,U067,2022-10-23,Expense,Utilties,9717.0,Crd,AHMEDABAD,Books,10,Sunday,2022
T12224,U022,2024-11-04,Expense,Rnt,-1000.0,cash,chennai,Doctor consultation,11,Monday,2024
T7040,U028,2021-09-26,Expense,food,7521.0,upi,Chennai,test,9,Sunday,2021
T11614,U120,2023-03-06,Expense,RENT,754.0,Bank_Transfer,,Internet bill,3,Monday,2023
T4075,U116,2021-06-14,Expense,Foodd,2263.0,Csh,Bangalore,Grocery shopping,6,Monday,2021
T4461,U093,2023-06-29,Expense,Rent,49853.0,upi,AHM,Uber ride,6,Thursday,2023
T8013,U028,2023-05-17,Expense,TRAVEL,2645.0,Bank Transfr,BAN,Grocery shopping,5,Wednesday,2023
T3224,U142,2023-10-08,Expense,RENT,7298.0,Crd,Kolkata,Petrol,10,Sunday,2023
T11420,U009,2024-11-11,Expense,rent,5534.0,Upi,Kolkata,,11,Monday,2024
T7475,U027,2021-04-01,Expense,Food,614.0,,JAI,Shopping,4,Thursday,2021
T13543,U138,2024-03-15,Expense,rent,9968.0,,,misc,3,Friday,2024
T3082,U050,2021-07-23,Expense,uncategorized,3972.0,UPi,,!!!,7,Friday,2021
T6570,U115,2022-05-19,Expense,Rent,12915.0,,DELHI,Doctor consultation,5,Thursday,2022
T7127,U106,2024-02-26,Expense,entertainment,7253.0,CRD,Kolkata,Movie tickets,2,Monday,2024
T5496,U057,2023-06-01,Expense,Rnt,7343.0,UPi,jaipur,,6,Thursday,2023
T1691,U094,2023-12-16,Income,Investment,59766.0,Crd,AHM,EMI payment,12,Saturday,2023
T3323,U063,2021-01-27,Expense,education,8408.0,CARD,pune,,1,Wednesday,2021
T11571,U074,2023-01-05,Expense,Entertain,8520.0,BankTransfer,Pune,Books,1,Thursday,2023
T12504,U090,2022-09-02,Income,Freelance,55483.0,Bank_Transfer,HYD,test,9,Friday,2022
T10411,U074,2021-06-16,Expense,Utility,1589.0,UPi,bangalore,,6,Wednesday,2021
T7232,U124,2022-12-25,Expense,Entertain,9652.0,,,misc,12,Sunday,2022
T12162,U083,2021-02-18,Expense,food,3871.0,Bank_Transfer,Mumbai,Lunch,2,Thursday,2021
T4462,U118,2023-12-09,Expense,rent,7634.0,Upi,PUNE,,12,Saturday,2023
T10488,U037,2023-09-22,Expense,food,2558.0,BankTransfer,AHMEDABAD,Doctor consultation,9,Friday,2023
T10546,U073,2023-07-28,Expense,Fod,221.0,upi,,,7,Friday,2023
T0552,U026,2024-11-17,Expense,RENT,9869.0,bank transfer,CHE,Petrol,11,Sunday,2024
T8559,U087,2022-05-03,Expense,entertainment,3835.0,Csh,AHM,!!!,5,Tuesday,2022
T8264,U120,2024-10-21,Expense,Travl,3165.0,Bank Transfer,delhi,misc,10,Monday,2024
T6880,U076,2021-07-16,Expense,Utlities,8144.0,CRD,BAN,xyz123,7,Friday,2021
T2793,U068,2024-10-27,Expense,Utlities,5766.0,CRD,JAI,,10,Sunday,2024
T12231,U123,2021-01-01,Expense,Food,3346.0,bank transfer,Mumbai,Doctor consultation,1,Friday,2021
T0140,U016,2023-12-27,Expense,RENT,4480.0,cash,PUNE,Electricity bill,12,Wednesday,2023
T7596,U051,2023-08-13,Income,Salary,11476.0,Card,BAN,...,8,Sunday,2023
T0650,U124,2021-07-18,Expense,EDU,4359.0,bank transfer,LUCKNOW,Uber ride,7,Sunday,2021
T7334,U084,2021-03-12,Expense,Rent,33308.0,cash,Bangalore,asdfgh,3,Friday,2021
T9381,U016,2021-06-27,Expense,travel,759.0,UPi,CHENNAI,Electricity bill,6,Sunday,2021
T6195,U090,2022-11-15,Expense,FOOD,9789.0,card,Pune,ATM withdrawal,11,Tuesday,2022
T6368,U110,2024-11-01,Expense,Educaton,4511.0,Csh,CHE,ATM withdrawal,11,Friday,2024
T10442,U100,2023-05-14,Expense,travel,5549.0,,mumbai,!!!,5,Sunday,2023
T2289,U087,2022-08-31,Expense,uncategorized,934.0,Bank_Transfer,AHMEDABAD,Medicine,8,Wednesday,2022
T4262,U080,2023-12-07,Expense,FOOD,4122.0,UPi,chennai,ATM withdrawal,12,Thursday,2023
T0772,U024,2021-11-22,Expense,Health,4280.0,upi,KOL,Petrol,11,Monday,2021
T2507,U036,2024-02-05,Expense,OTHERS,1318.0,bank transfer,PUNE,,2,Monday,2024
T6332,U024,2021-09-23,Income,Freelance,77882.0,UPI,PUNE,Restaurant dinner,9,Thursday,2021
T2247,U123,2022-09-09,Expense,uncategorized,444.0,Card,KOL,...,9,Friday,2022
T0032,U097,2022-02-11,Expense,Rent,24764.0,Csh,HYD,Doctor consultation,2,Friday,2022
T13128,U128,2023-11-14,Expense,HEALTH,865.0,Bank_Transfer,lucknow,Train ticket,11,Tuesday,2023
T6975,U047,2024-12-16,Expense,Travel,1405.0,Bank Transfr,Pune,!!!,12,Monday,2024
T2614,U068,2023-07-08,Expense,Foods,1139.0,Csh,jaipur,Petrol,7,Saturday,2023
T4306,U083,2022-08-27,Expense,Educaton,7917.0,csh,AHMEDABAD,...,8,Saturday,2022
T11419,U136,2022-12-07,Expense,Travel,6515.0,CARD,Ahmedabad,Uber ride,12,Wednesday,2022
T2113,U030,2021-10-24,Income,Investment,10309.0,Csh,lucknow,!!!,10,Sunday,2021
T13671,U003,2024-05-31,Expense,Food,1495.0,,ahmedabad,Medicine,5,Friday,2024
T1015,U143,2023-09-26,Expense,rent,8950.0,Cash,BANGALORE,Petrol,9,Tuesday,2023
T10220,U036,2022-06-10,Income,Others,57854.0,CASH,DEL,Movie tickets,6,Friday,2022
T2611,U097,2023-09-15,Expense,Travl,3197.0,Bank Transfr,,Uber ride,9,Friday,2023
T7468,U129,2024-03-02,Expense,Rentt,28176.0,UPI,Hyderabad,EMI payment,3,Saturday,2024
T2454,U138,2022-12-02,Expense,Travel,2715.0,csh,PUNE,Uber ride,12,Friday,2022
T1636,U024,2022-08-14,Expense,Utilties,5844.0,card,JAIPUR,,8,Sunday,2022
T11875,U016,2021-09-29,Expense,Travel,8731.0,Bank Transfer,jaipur,ATM withdrawal,9,Wednesday,2021
T1118,U075,2022-03-28,Expense,Entertain,1322.0,Card,Delhi,xyz123,3,Monday,2022
T4274,U106,2021-11-26,Expense,FOOD,2822.0,Bank_Transfer,HYD,ATM withdrawal,11,Friday,2021
T13100,U008,2022-11-27,Income,Bonus,49835.0,Card,JAI,Internet bill,11,Sunday,2022
T5261,U047,2023-04-24,Expense,Helth,560.0,CRD,AHMEDABAD,Uber ride,4,Monday,2023
T9210,U080,2024-12-24,Expense,uncategorized,4923.0,csh,CHE,misc,12,Tuesday,2024
T8364,U013,2021-12-19,Income,Bonus,17011.0,BankTransfer,BANGALORE,Online course,12,Sunday,2021
T11120,U107,2023-12-20,Income,Freelance,41449.0,Card,CHE,Gym membership,12,Wednesday,2023
T12088,U057,2023-04-06,Expense,Education,2212.0,upi,Pune,,4,Thursday,2023
T5800,U118,2022-10-23,Expense,TRAVEL,7439.0,UPi,lucknow,misc,10,Sunday,2022
T3399,U075,2024-09-04,Expense,Rentt,8609.0,,PUNE,Doctor consultation,9,Wednesday,2024
T6440,U144,2022-02-09,Expense,Rnt,4254.0,Bank_Transfer,CHENNAI,asdfgh,2,Wednesday,2022
T10346,U024,2023-09-15,Expense,food,7493.0,Upi,JAIPUR,Restaurant dinner,9,Friday,2023
T10846,U140,2023-01-16,Expense,Rent,38943.0,upi,ahmedabad,Medicine,1,Monday,2023
T10706,U108,2024-02-03,Expense,food,7890.0,csh,Pune,Lunch,2,Saturday,2024
T11831,U122,2023-11-20,Expense,Rent,39411.0,upi,JAI,Grocery shopping,11,Monday,2023
T12339,U112,2023-10-14,Expense,Entertainment,8040.0,UPI,DEL,Restaurant dinner,10,Saturday,2023
T9920,U074,2024-03-30,Expense,FOOD,1941.0,BankTransfer,Chennai,Shopping,3,Saturday,2024
T10237,U076,2022-11-02,Expense,Fod,3528.0,Upi,JAI,misc,11,Wednesday,2022
T4149,U001,2022-07-12,Expense,Rent,17529.0,Cash,AHMEDABAD,Shopping,7,Tuesday,2022
T8648,U076,2022-03-09,Expense,Food,179.0,upi,HYD,Coffee,3,Wednesday,2022
T12554,U075,2022-03-20,Expense,Entertain,2647.0,cash,BANGALORE,!!!,3,Sunday,2022
T0679,U076,2022-12-13,Expense,Utilities,8369.0,card,CHENNAI,Monthly rent payment,12,Tuesday,2022
T9409,U053,2024-11-24,Expense,Travel,3997.0,upi,MUM,,11,Sunday,2024
T12955,U110,2024-05-28,Income,Bonus,70126.0,Bank Transfr,Ahmedabad,Online course,5,Tuesday,2024
T4718,U007,2022-02-28,Income,Salary,54309.0,card,KOL,Books,2,Monday,2022
T4178,U030,2021-04-15,Expense,Utility,821.0,,Hyderabad,Uber ride,4,Thursday,2021
T0556,U111,2021-07-02,Income,Investment,68886.0,CRD,HYDERABAD,,7,Friday,2021
T9265,U048,2024-01-22,Expense,travel,3707.0,cash,Kolkata,Online course,1,Monday,2024
T9476,U123,2023-10-18,Expense,Rent,38882.0,Upi,HYD,,10,Wednesday,2023
T12353,U102,2024-01-12,Expense,others,391.0,Card,chennai,,1,Friday,2024
T8855,U136,2022-06-19,Expense,Entertainment,6061.0,CASH,pune,,6,Sunday,2022
T3428,U100,2023-10-23,Expense,Rentt,35601.0,CASH,MUM,,10,Monday,2023
T9161,U081,2021-08-09,Expense,RENT,2783.0,Csh,jaipur,Movie tickets,8,Monday,2021
T7680,U091,2024-08-13,Expense,Food,3682.0,csh,,Monthly rent payment,8,Tuesday,2024
T3887,U009,2024-06-30,Expense,Travl,1680.0,,Ahmedabad,Monthly rent payment,6,Sunday,2024
T12819,U111,2024-02-18,Expense,Traval,7553.0,BankTransfer,bangalore,asdfgh,2,Sunday,2024
T1183,U080,2023-07-08,Expense,Rnt,7373.0,CRD,Mumbai,,7,Saturday,2023
T3390,U093,2024-06-17,Expense,Foods,3746.0,Csh,chennai,Fixed deposit,6,Monday,2024
T4722,U116,2024-06-10,Expense,RENT,2152.0,UPI,HYD,Restaurant dinner,6,Monday,2024
T0565,U052,2021-01-01,Income,Freelance,76296.0,Csh,BAN,Internet bill,1,Friday,2021
T7435,U022,2022-08-12,Expense,Entertain,9558.0,,HYDERABAD,xyz123,8,Friday,2022
T10999,U069,2021-09-21,Expense,TRAVEL,5193.0,csh,Bangalore,Uber ride,9,Tuesday,2021
T7055,U036,2023-05-13,Expense,food,5961.0,cash,DEL,Grocery shopping,5,Saturday,2023
T9167,U131,2022-11-25,Expense,RENT,9110.0,UPi,JAI,Doctor consultation,11,Friday,2022
T6275,U030,2024-04-08,Income,Bonus,17616.0,Csh,delhi,asdfgh,4,Monday,2024
T9701,U098,2021-12-14,Expense,Utilties,3915.0,card,lucknow,Grocery shopping,12,Tuesday,2021
T2956,U070,2023-05-24,Expense,Entrtnmnt,6705.0,CRD,,Electricity bill,5,Wednesday,2023
T8428,U121,2021-12-30,Income,Investment,60680.0,Csh,delhi,Grocery shopping,12,Thursday,2021
T2959,U110,2023-06-21,Expense,utilities,0.0,Crd,,Train ticket,6,Wednesday,2023
T10195,U143,2023-02-14,Expense,Entertainment,2505.0,Card,PUN,,2,Tuesday,2023
T3568,U021,2024-04-06,Income,Investment,54642.0,Upi,chennai,xyz123,4,Saturday,2024
T4676,U119,2021-06-28,Expense,rent,1869.0,Card,Pune,ATM withdrawal,6,Monday,2021
T0115,U051,2023-05-30,Expense,Travel,8896.0,UPi,Hyderabad,xyz123,5,Tuesday,2023
T0892,U092,2024-01-11,Expense,Traval,4349.0,cash,MUM,...,1,Thursday,2024
T12777,U023,2021-08-25,Expense,Education,990.0,BankTransfer,pune,Internet bill,8,Wednesday,2021
T13448,U145,2024-06-02,Expense,Traval,3982.0,card,Hyderabad,,6,Sunday,2024
T6128,U044,2024-05-12,Income,Salary,74771.0,bank transfer,KOL,Internet bill,5,Sunday,2024
T2854,U039,2024-12-11,Expense,Entrtnmnt,6216.0,Bank Transfr,HYDERABAD,Monthly rent payment,12,Wednesday,2024
T4971,U108,2022-08-13,Income,Freelance,50898.0,card,,,8,Saturday,2022
T2228,U058,2021-03-29,Income,Bonus,52448.0,card,mumbai,Doctor consultation,3,Monday,2021
T9769,U026,2021-08-21,Expense,Travl,8138.0,BankTransfer,Bangalore,,8,Saturday,2021
T8332,U146,2023-09-14,Expense,Traval,6310.0,bank transfer,KOL,Internet bill,9,Thursday,2023
T11873,U145,2021-11-15,Expense,health,9693.0,Upi,chennai,,11,Monday,2021
T11180,U113,2021-04-05,Expense,TRAVEL,1226.0,upi,AHM,misc,4,Monday,2021
T7225,U095,2024-02-12,Expense,food,999999.0,CASH,BAN,test,2,Monday,2024
T11369,U050,2021-08-14,Income,Bonus,26682.0,Csh,,EMI payment,8,Saturday,2021
T8559,U052,2022-10-29,Expense,HEALTH,2716.0,upi,chennai,Fixed deposit,10,Saturday,2022
T6055,U079,2022-01-01,Expense,Utilties,9734.0,CRD,kolkata,Electricity bill,1,Saturday,2022
T1150,U024,2022-09-06,Expense,RENT,4813.0,BankTransfer,Pune,misc,9,Tuesday,2022
T10190,U013,2021-03-29,Income,Bonus,61820.0,upi,DEL,,3,Monday,2021
T8381,U118,2022-06-14,Expense,uncategorized,8931.0,Bank Transfer,mumbai,Restaurant dinner,6,Tuesday,2022
T2172,U084,2022-05-14,Income,Others,20396.0,CASH,MUMBAI,,5,Saturday,2022
T4078,U132,2023-11-26,Expense,Educaton,4468.0,Card,AHMEDABAD,test,11,Sunday,2023
T6668,U077,2023-09-15,Expense,Travl,8457.0,csh,CHE,Train ticket,9,Friday,2023
T7023,U135,2023-11-02,Income,Investment,55022.0,UPi,ahmedabad,Coffee,11,Thursday,2023
T7309,U130,2021-02-16,Expense,rent,4144.0,Bank Transfr,LUCKNOW,,2,Tuesday,2021
T4711,U134,2022-11-03,Expense,Foodd,3697.0,Upi,KOLKATA,Gym membership,11,Thursday,2022
T3478,U078,2021-09-07,Expense,Foodd,3025.0,BankTransfer,pune,Movie tickets,9,Tuesday,2021
T13015,U121,2021-09-17,Expense,Educaton,413.0,Bank Transfr,Bangalore,,9,Friday,2021
T9375,U005,2022-05-18,Expense,food,7238.0,Bank Transfr,Bangalore,ATM withdrawal,5,Wednesday,2022
T8888,U065,2023-06-11,Income,Bonus,24338.0,cash,KOLKATA,Electricity bill,6,Sunday,2023
T13533,U124,2023-02-18,Expense,Traval,7821.0,UPI,Jaipur,Fixed deposit,2,Saturday,2023
T3822,U131,2023-06-02,Expense,Utilities,9887.0,cash,Pune,Uber ride,6,Friday,2023
T0194,U052,2023-04-20,Expense,rent,7975.0,csh,bangalore,Online course,4,Thursday,2023
T4532,U058,2022-01-04,Income,Investment,45931.0,cash,PUN,Coffee,1,Tuesday,2022
T11572,U052,2021-10-12,Expense,Utlities,7280.0,bank transfer,,Electricity bill,10,Tuesday,2021
T8721,U138,2023-12-30,Expense,Rentt,22648.0,Crd,Mumbai,,12,Saturday,2023
T7462,U009,2023-07-02,Expense,Foodd,1751.0,Csh,BANGALORE,Monthly rent payment,7,Sunday,2023
T1016,U034,2023-02-04,Expense,RENT,9053.0,BankTransfer,Kolkata,!!!,2,Saturday,2023
T7343,U131,2023-09-15,Expense,TRAVEL,5947.0,Crd,LUC,Movie tickets,9,Friday,2023
T2836,U118,2024-10-12,Expense,Travl,6273.0,bank transfer,Ahmedabad,asdfgh,10,Saturday,2024
T2765,U137,2022-12-18,Expense,Rentt,12773.0,BankTransfer,kolkata,,12,Sunday,2022
T7847,U150,2021-05-24,Expense,Rentt,47628.0,card,ahmedabad,Grocery shopping,5,Monday,2021
T13099,U048,2024-10-23,Expense,Traval,999999999.0,csh,MUM,,10,Wednesday,2024
T4528,U110,2023-09-29,Expense,Utility,9363.0,bank transfer,,Gym membership,9,Friday,2023
T8775,U009,2024-08-16,Expense,FOOD,6031.0,csh,pune,Fixed deposit,8,Friday,2024
T1369,U077,2024-10-06,Expense,Rent,39856.0,UPi,,xyz123,10,Sunday,2024
T9038,U148,2022-10-30,Expense,Helth,5101.0,Bank_Transfer,PUNE,Books,10,Sunday,2022
T8995,U030,2021-12-22,Expense,Utility,7017.0,Bank Transfr,Jaipur,xyz123,12,Wednesday,2021
T1029,U001,2023-03-07,Income,Others,42053.0,BankTransfer,pune,EMI payment,3,Tuesday,2023
T1471,U105,2023-11-30,Expense,Utilities,7355.0,UPi,,!!!,11,Thursday,2023
T4655,U100,2024-07-23,Expense,rent,9701.0,CARD,JAIPUR,,7,Tuesday,2024
T10526,U140,2022-05-11,Expense,travel,7868.0,CARD,CHE,test,5,Wednesday,2022
T6799,U121,2024-04-15,Expense,rent,-1000.0,Bank Transfer,PUNE,Lunch,4,Monday,2024
T0515,U065,2023-01-03,Income,Salary,77863.0,Bank_Transfer,,,1,Tuesday,2023
T6636,U008,2024-09-27,Expense,education,9264.0,Csh,,xyz123,9,Friday,2024
T8035,U142,2022-04-28,Expense,Fod,2225.0,card,Chennai,asdfgh,4,Thursday,2022
T4502,U073,2021-06-06,Expense,Rent,22768.0,Bank Transfr,DELHI,,6,Sunday,2021
T5401,U050,2022-08-03,Expense,food,8760.0,UPi,Delhi,Shopping,8,Wednesday,2022
T10457,U141,2021-08-04,Expense,Foodd,3478.0,Upi,kolkata,Restaurant dinner,8,Wednesday,2021
T9951,U073,2022-03-15,Expense,health,2182.0,Upi,,Restaurant dinner,3,Tuesday,2022
T10106,U036,2024-04-20,Expense,FOOD,6862.0,CRD,Lucknow,,4,Saturday,2024
T6702,U135,2023-05-21,Expense,Rent,20394.0,Bank_Transfer,BANGALORE,,5,Sunday,2023
T7868,U042,2022-02-21,Expense,Utlities,2960.0,bank transfer,PUN,Lunch,2,Monday,2022
T11348,U026,2024-10-03,Expense,entertainment,4216.0,CRD,Delhi,Restaurant dinner,10,Thursday,2024
T10144,U045,2024-02-22,Expense,Foods,1942.0,card,,Restaurant dinner,2,Thursday,2024
T10376,U146,2022-12-19,Expense,rent,4460.0,BankTransfer,Bangalore,!!!,12,Monday,2022
T12974,U069,2024-12-06,Expense,Food,2404.0,UPI,delhi,Monthly rent payment,12,Friday,2024
T7328,U137,2021-08-20,Expense,Foods,822.0,Upi,jaipur,,8,Friday,2021
T9120,U120,2021-07-27,Expense,Rent,15158.0,Bank Transfr,Lucknow,Fixed deposit,7,Tuesday,2021
T11444,U020,2022-09-08,Expense,rent,1862.0,UPi,KOLKATA,Shopping,9,Thursday,2022
T10315,U041,2024-11-11,Expense,Helth,8509.0,bank transfer,HYDERABAD,Uber ride,11,Monday,2024
T11713,U136,2021-02-12,Expense,Travel,1859.0,CARD,Bangalore,,2,Friday,2021
T12767,U044,2021-11-03,Expense,Entrtnmnt,5685.0,Bank Transfer,BAN,,11,Wednesday,2021
T12215,U148,2024-10-29,Expense,food,7063.0,CRD,CHE,EMI payment,10,Tuesday,2024
